path	git_state	size_bytes	mtime	classification	scientific_value	should_version	reason	target_commit_group	action
reports/system_full_model_serving_benchmark_v1_probe_ctx4096_decode16/scheduler_overhead.json	untracked	129	2026-08-15 15:13:46	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_probe_ctx4096_decode16/smoke_results.json	untracked	2892	2026-08-15 15:13:46	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_probe_ctx4096_decode16/summary.json	untracked	642	2026-08-15 15:13:46	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_probe_ctx4096_decode16/throughput_scaling.csv	untracked	256	2026-08-15 15:13:46	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_probe_ctx4096_decode16/workload.json	untracked	324	2026-08-15 15:13:46	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke/baseline_audit.json	untracked	705	2026-08-15 13:16:29	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke/fp16_full_model_concurrency_sweep.json	untracked	2935	2026-08-15 13:16:44	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke/full_model_path_audit.json	untracked	3	2026-08-15 13:16:29	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke/gpu_state.txt	untracked	5080	2026-08-15 13:16:29	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke/preflight.txt	untracked	348	2026-08-15 13:16:29	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke_causal/baseline_audit.json	untracked	705	2026-08-15 13:35:21	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke_causal/benchmark_config.json	untracked	242	2026-08-15 13:36:05	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke_causal/causal_v4_25_full_model_concurrency_sweep.json	untracked	1470	2026-08-15 13:36:05	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke_causal/full_model_path_audit.json	untracked	3	2026-08-15 13:35:21	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke_causal/gpu_state.txt	untracked	5080	2026-08-15 13:35:21	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke_causal/matched_concurrency_summary.csv	untracked	512	2026-08-15 13:36:05	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke_causal/max_concurrency.json	untracked	220	2026-08-15 13:36:05	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke_causal/memory_scaling.csv	untracked	148	2026-08-15 13:36:05	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke_causal/preflight.txt	untracked	348	2026-08-15 13:35:21	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke_causal/raw_runs.json	untracked	2887	2026-08-15 13:36:05	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke_causal/raw_runs.jsonl	untracked	2566	2026-08-15 13:36:05	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke_causal/scheduler_overhead.json	untracked	129	2026-08-15 13:36:05	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke_causal/smoke_results.json	untracked	1443	2026-08-15 13:36:05	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke_causal/summary.json	untracked	647	2026-08-15 13:36:05	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke_causal/throughput_scaling.csv	untracked	261	2026-08-15 13:36:05	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_full_model_serving_benchmark_v1_smoke_causal/workload.json	untracked	262	2026-08-15 13:36:05	RAW_EXPERIMENT_ARTIFACT	high	YES	Raw benchmark/probe artifact retained as provenance for final serving evidence.	benchmark_artifacts	stage_and_commit
reports/system_iteration_level_continuous_batching_v1/dynamic_add_remove_regression.txt	untracked	53	2026-08-15 12:21:42	FINAL_RESULT_EVIDENCE	high	YES	System serving or batching evidence supporting frozen claims.	system_evidence	stage_and_commit
reports/system_iteration_level_continuous_batching_v1/git_diff_check.txt	untracked	23	2026-08-15 12:22:11	FINAL_RESULT_EVIDENCE	high	YES	System serving or batching evidence supporting frozen claims.	system_evidence	stage_and_commit
reports/system_iteration_level_continuous_batching_v1/lifecycle_regression.txt	untracked	51	2026-08-15 12:21:42	FINAL_RESULT_EVIDENCE	high	YES	System serving or batching evidence supporting frozen claims.	system_evidence	stage_and_commit
reports/system_iteration_level_continuous_batching_v1/ragged_regression.txt	untracked	411	2026-08-15 12:21:42	FINAL_RESULT_EVIDENCE	high	YES	System serving or batching evidence supporting frozen claims.	system_evidence	stage_and_commit
reports/system_request_lifecycle_manager_v1/ragged_regression.txt	untracked	1040	2026-08-15 11:50:10	FINAL_RESULT_EVIDENCE	high	YES	System serving or batching evidence supporting frozen claims.	system_evidence	stage_and_commit
reports/system_serving_benchmark_v1/git_diff_check.txt	untracked	23	2026-08-15 12:44:45	FINAL_RESULT_EVIDENCE	high	YES	System serving or batching evidence supporting frozen claims.	system_evidence	stage_and_commit
reports/system_serving_benchmark_v1/gpu_state_before.txt	untracked	5001	2026-08-15 12:44:20	FINAL_RESULT_EVIDENCE	high	YES	System serving or batching evidence supporting frozen claims.	system_evidence	stage_and_commit
reports/system_serving_benchmark_v1/preflight.txt	untracked	4405	2026-08-15 12:44:20	FINAL_RESULT_EVIDENCE	high	YES	System serving or batching evidence supporting frozen claims.	system_evidence	stage_and_commit
reports/system_serving_benchmark_v1/raw_runs.json	untracked	46043	2026-08-15 12:39:14	FINAL_RESULT_EVIDENCE	high	YES	System serving or batching evidence supporting frozen claims.	system_evidence	stage_and_commit
reports/system_serving_benchmark_v1/raw_runs.jsonl	untracked	41080	2026-08-15 12:39:14	FINAL_RESULT_EVIDENCE	high	YES	System serving or batching evidence supporting frozen claims.	system_evidence	stage_and_commit
reports/system_serving_benchmark_v1/regressions.txt	untracked	121	2026-08-15 12:44:22	FINAL_RESULT_EVIDENCE	high	YES	System serving or batching evidence supporting frozen claims.	system_evidence	stage_and_commit
reports/system_serving_benchmark_v1/smoke/benchmark_config.json	untracked	326	2026-08-15 12:37:37	FINAL_RESULT_EVIDENCE	high	YES	System serving or batching evidence supporting frozen claims.	system_evidence	stage_and_commit
reports/system_serving_benchmark_v1/smoke/max_concurrency.json	untracked	415	2026-08-15 12:37:37	FINAL_RESULT_EVIDENCE	high	YES	System serving or batching evidence supporting frozen claims.	system_evidence	stage_and_commit
reports/system_serving_benchmark_v1/smoke/raw_runs.json	untracked	11442	2026-08-15 12:37:37	FINAL_RESULT_EVIDENCE	high	YES	System serving or batching evidence supporting frozen claims.	system_evidence	stage_and_commit
reports/system_serving_benchmark_v1/smoke/raw_runs.jsonl	untracked	10199	2026-08-15 12:37:37	FINAL_RESULT_EVIDENCE	high	YES	System serving or batching evidence supporting frozen claims.	system_evidence	stage_and_commit
reports/system_serving_benchmark_v1/smoke/summary.csv	untracked	1040	2026-08-15 12:37:37	FINAL_RESULT_EVIDENCE	high	YES	System serving or batching evidence supporting frozen claims.	system_evidence	stage_and_commit
reports/system_serving_benchmark_v1/smoke/summary.json	untracked	2179	2026-08-15 12:37:37	FINAL_RESULT_EVIDENCE	high	YES	System serving or batching evidence supporting frozen claims.	system_evidence	stage_and_commit
scripts/causal_attention_kernel_launch_forensic.py	untracked	38736	2026-08-16 14:35:11	FORENSIC_SCRIPT	high	YES	Forensic or analysis script used to produce frozen evidence.	provenance_tools	stage_and_commit
scripts/causal_decode_cudagraph_replay.py	untracked	24364	2026-08-16 15:09:41	FORENSIC_SCRIPT	high	YES	Forensic or analysis script used to produce frozen evidence.	provenance_tools	stage_and_commit
tests/test_cudagraph_decode.py	untracked	2141	2026-08-16 15:08:21	TEST	high	YES	Regression test for CUDA graph replay evidence.	tests	stage_and_commit
