benchmark,model_name,model_identity_hash,method,display_method,backend_method,method_config_hash,problem_id,base_seed,sample_id,effective_seed,task_key,dataset_sha256,prompt_hash,input_token_hash,generation_config_hash,parser_hash,reference_answer,parsed_answer,is_correct,parser_strategy,parser_error,generated_tokens,generated_token_hash,generated_text_sha256,stop_reason,eos_stop,length_stop,truncated,oom,runtime_error,source_result_path,source_result_sha256,experiment_id,config_hash,git_commit,physical_gpu_id,gpu_uuid,timestamp,k_bits,v_bits,group_size,sink_length,recent_length,residual_length,selector,v4_budget_fraction,observed_v4_fraction,cache_mode,prompt_protocol,formal_key
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,5,44,0,5044,aime25:p5:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,5604f42e3edc95e3611c2bb9092c3753,f3a79cd6beb69ce526004ce8289c1641,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,504,540,False,tail_integer,,10268,99ffb8b62bff72ca62c7e50ec783afa158f7554f76336923f4c8d9fddde7494d,fb359a85c78294fd47c49c051cecc2fca5f82371e1514f96a0b15b6e6b934622,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed44/p05.json,bf3b1e5577e3261b54d44baf768fbaa81850be36875c4b4a72ab0cd8caeed229,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-21T04:29:23.337071+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed44:p05
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,6,42,0,6042,aime25:p6:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,64a9ecdf5412d53e357a15aa766d1964,0118dd7f643d1d586b611f86a0df389e,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,821,16,False,boxed,,14101,c13f625a236ab8362fec02ed1ff90d7b02885d3d7b9e658d9f18e5b084920b5d,d1eec2d49c40aa803bca7934ead66b560041fd240bb0e1f59dd847096a94bda9,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed42/p06.json,d778aeeede05d4631368987c32ec68a50ff72f0855495007646e6ac4ab5fd7db,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-21T06:13:07.035859+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed42:p06
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,6,43,0,6043,aime25:p6:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,64a9ecdf5412d53e357a15aa766d1964,0118dd7f643d1d586b611f86a0df389e,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,821,12,False,boxed,,4845,13bcce1836cf9ee8125ab755568e0ac76856df70d60606712987d5f1eaa23f40,08e1377737d43e30436e950ff566dbcb63b7e8225b27c02256a9adbdb353c4b8,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed43/p06.json,6ee35ab2477dcf13af909c07b2eb8f13f3cd1e985500fdf154caa701166b58ca,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-21T06:37:22.247059+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed43:p06
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,6,44,0,6044,aime25:p6:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,64a9ecdf5412d53e357a15aa766d1964,0118dd7f643d1d586b611f86a0df389e,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,821,12,False,boxed,,14130,2871c9f2156802a6f58aa72f76cfaded1e204b793bae4c8eb4480b04bda655bc,74292b7bd058b467ef0c219213038870185045caa93baef76bf06af7f57edbfa,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed44/p06.json,9fd053815d08a45575714ad5ac74939e02371dc1f8327a1e04b2ab1b15d42724,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-21T08:21:22.676682+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed44:p06
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,7,42,0,7042,aime25:p7:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,e48e26a548dbc997ebb4ec40aed20ce2,b999bcfa740ff9dea815d3ee103b6b23,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,77,77,True,boxed,,4134,d7dd903c4cc196d477e19a5572f11a7a5e9b70b82e889e3721cbc3919ea27338,824fbe998a1d7312be6dc89ed7b493654876958087b516673bd30ef16a459ef5,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed42/p07.json,1008490ee4a67357ea98dee465b28fc03ad160e808ef23351845a740ebfc3b05,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-21T08:41:16.409460+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed42:p07
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,7,43,0,7043,aime25:p7:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,e48e26a548dbc997ebb4ec40aed20ce2,b999bcfa740ff9dea815d3ee103b6b23,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,77,8,False,boxed,,9354,cf64e30c232e49468a6e6e4ba5fada2c913c354565bbd483b70997c9f1e9f2ad,f1f5bdca0ab39d4072182fe06f436370978aaec7456f04ec550727cbae325a94,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed43/p07.json,6525397ab6fe66377fe97c517af0dd79ea4d3a3d9f84f7eaa6848cf94e653798,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-21T09:38:38.712800+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed43:p07
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,7,44,0,7044,aime25:p7:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,e48e26a548dbc997ebb4ec40aed20ce2,b999bcfa740ff9dea815d3ee103b6b23,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,77,91,False,boxed,,14768,e0e2b4f184a18ebb66d1ee08d2687c032a6ffa4db175015eca91ee0e185fadb8,b55e503aefa3f5d4e09d4a69e0d10b22cee67ebb57f02996713925c282ab702c,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed44/p07.json,7709186ef23eec4b7ec6446a8c7909a22a9ead837dc014e4d120da9caca96e84,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-21T11:29:15.205418+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed44:p07
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,8,42,0,8042,aime25:p8:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,abe1b13843ffd34319fb6020222c465e,424ea0bf42bd95a9daf62f57743d4f41,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,62,62,True,boxed,,27651,de15a2a89add73c97cba3bba06f587ac9deb6966384e370c5692cf78934fa164,b532f37a8c27033f6f7cf1fcf19eccfd2363d8fc2c5d887cdc2a865774006e63,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed42/p08.json,81b7aa688cacf2c01cedad8ae27455902dadd1f31717a9b041178aad83309288,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-21T16:30:05.131723+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed42:p08
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,8,43,0,8043,aime25:p8:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,abe1b13843ffd34319fb6020222c465e,424ea0bf42bd95a9daf62f57743d4f41,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,62,,False,failure,,32768,1db5897378623dac54762b4558eefacb85b8edd6e7cc1d8dfb341c4dd9a8fc17,254a36aa6194cac508319fd5371b5ee8dd39b2bc55573675a702af5a44a6457e,length,False,True,True,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed43/p08.json,df6909398aba6c933fd89c0007cf332ce5206b859d9a793b21921151864129ee,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-21T23:12:03.123762+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed43:p08
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,8,44,0,8044,aime25:p8:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,abe1b13843ffd34319fb6020222c465e,424ea0bf42bd95a9daf62f57743d4f41,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,62,6,False,boxed,,28140,7189dc80e73fa4d8dee67eac5f2927f89ab3e4fcbcef66e7cf2d37697f200cf8,449685aca2d0be1078d874b57715b0eab374745be4d5b93503af795610354d80,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed44/p08.json,4f2d8ad01926a8b4078bfcb8f00b78580fc3dd393940351d411a0398a6e7bc80,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-22T04:22:42.420315+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed44:p08
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,9,42,0,9042,aime25:p9:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,eb00d45669943e5290559cf2bad97710,40123f77320631173972c9988f97c095,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,81,139,False,boxed,,10012,1fefe4cfdad07f63ef8048fd9686b6a137521402f940fe85872fb83e82916d0e,b13a8a209073497250a3575793aa677e472e1c1b7d640aeba3e258669839c135,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed42/p09.json,6b84d2dffa6629beef4ab78eb640c10b575508461e2d0a2f825483390d52efd4,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-22T05:28:23.529068+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed42:p09
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,9,43,0,9043,aime25:p9:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,eb00d45669943e5290559cf2bad97710,40123f77320631173972c9988f97c095,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,81,58,False,boxed,,9001,26092ee83a4f5669b8bb92cb27357aec2d3a06b41c1a9ec1b846fac8ed467a41,f784c1d32f4e33970f1ad826ac857f63a8330863c13114ec2256289a0da623fb,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed43/p09.json,d38710f5b1a026ab767b508e31682447023e5edd2bdd043450bec33c9bbd573e,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-22T06:24:51.926736+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed43:p09
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,9,44,0,9044,aime25:p9:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,eb00d45669943e5290559cf2bad97710,40123f77320631173972c9988f97c095,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,81,33,False,boxed,,10103,9ce0406cb190b0d36a173d018aedc37774568530a6cee9309989888315eb0ade,052508be6e69976b0c8451e48f2d9e6ccfb68873a860112af833d534918dbd26,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed44/p09.json,c171d3b539e871d8887b76ffa6f5bd9ee3146f690eecddf3af093e4d18fe8a50,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-22T07:32:45.802087+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed44:p09
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,10,42,0,10042,aime25:p10:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,d2ed0dcf88321e998d60fcd3c69c9026,0f8e537044bef92fb63caf29fbff2e16,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,259,0,False,boxed,,28445,c6237e9447419f1e9c802c8d728230d0631a4b662745654a60aef9de845c7f1a,eb63031db0aa28a3844bb7f137e2c6fd7691460b5d32505428a815c92d1a8353,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed42/p10.json,048ffc9ec8a75a693ff8671ed04b0f6d3ec36c4a46b08e746bc372ddd142a95d,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-22T13:01:13.318743+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed42:p10
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,10,43,0,10043,aime25:p10:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,d2ed0dcf88321e998d60fcd3c69c9026,0f8e537044bef92fb63caf29fbff2e16,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,259,0,False,boxed,,26216,a795f55345581b46929f4bfc7296051ac6b1a4f5e13e67f22efafe082ad0a712,29a5e3d2cab3309fe1bafab2221fb4ca2733f7f644ebcd887b9a2e8177461b59,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed43/p10.json,9efc8d6c2deb08fee3c7c8e7804f658f6920817d95f68ff0a754e26307498da3,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-22T17:50:32.284244+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed43:p10
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,10,44,0,10044,aime25:p10:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,d2ed0dcf88321e998d60fcd3c69c9026,0f8e537044bef92fb63caf29fbff2e16,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,259,70,False,boxed,,26400,b7c842ccf2f9b0185915ab8576d8a7a5fc6def27ff24d11159d631a1ae8b5b83,9e154b65b20e175ece5a3d6babbce0e0da84d675122ef51ece64f1fcf800fa54,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed44/p10.json,4079679c1984656304a22e320eb6dd5abe0ed28098903e58f0f93c7acdc3471f,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-22T22:38:25.681157+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed44:p10
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,11,42,0,11042,aime25:p11:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,d9333fd9433fc6e62c7889822ef91441,8af875bdb7646b0ec7a7c973e0fa93dc,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,510,510,True,boxed,,18542,ba7add23043480dbb2edd0bf2bd1c3f97e1f2ab528a514a0699518ad18fb39e1,d02be2ce0c9cca244f2568831bdb9e5d52f276b695c95ba1989a76007de41e3d,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed42/p11.json,f3d8da3af9a4ba570045d75940d571cd4efae5df63d3f22b2443d520ee99a416,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-23T01:16:12.332012+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed42:p11
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,11,43,0,11043,aime25:p11:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,d9333fd9433fc6e62c7889822ef91441,8af875bdb7646b0ec7a7c973e0fa93dc,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,510,75,False,boxed,,32768,1d9957acb21c8133444a03d659a4f7f79dd2deccab37710e548f96bced2d5985,c61cade7788d13f9566160ef8e6e513542da653c2b239f6d014d35f379c493c9,length,False,True,True,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed43/p11.json,faba31c2eaf0cbd79edd9439b2f8d74d46e0409f6139bc4ac2b4c535ccbc53f9,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-23T07:59:00.368321+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed43:p11
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,PATTERN_BASE,PATTERN_BASE,patternkv_paper,547fd5d9f640c5c3,11,44,0,11044,aime25:p11:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,d9333fd9433fc6e62c7889822ef91441,8af875bdb7646b0ec7a7c973e0fa93dc,68dec8c216bba752,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,510,3,False,tail_integer,,32768,1aaba9421641a7e594ca10698a89e84e39a7c34cc1fc7a113a3c40b12859fdf9,5d5f392a3172df2ce1cde7b1a81d33aa183b35f5b063220157ab9ffe5fedeb63,length,False,True,True,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/PATTERN_BASE/seed44/p11.json,990d02b8aaaec55e1ff5ac4a921e3a8fdb60fab471c80d09fd305f05ac7ad252,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,1,Tesla V100-SXM2-32GB,2026-08-23T14:41:02.828349+00:00,2,2,128,0,128,128,base_v2,0.0,0.0,segmented_rolling,deepseek_r1_recommended,PATTERN_BASE:seed44:p11
